/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/center_2019_01_24_12_03_53_094.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/left_2019_01_24_12_03_53_094.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/right_2019_01_24_12_03_53_094.jpg,0,1,0,10.49351
/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/center_2019_01_24_12_03_53_168.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/left_2019_01_24_12_03_53_168.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/right_2019_01_24_12_03_53_168.jpg,0,1,0,11.37634
/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/center_2019_01_24_12_03_53_245.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/left_2019_01_24_12_03_53_245.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/right_2019_01_24_12_03_53_245.jpg,-0.01183364,1,0,12.00274
/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/center_2019_01_24_12_03_53_324.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/left_2019_01_24_12_03_53_324.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/right_2019_01_24_12_03_53_324.jpg,-0.08476563,1,0,13.14588
/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/center_2019_01_24_12_03_53_416.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/left_2019_01_24_12_03_53_416.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/right_2019_01_24_12_03_53_416.jpg,-0.1946461,1,0,13.8752
/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/center_2019_01_24_12_03_53_512.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/left_2019_01_24_12_03_53_512.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/right_2019_01_24_12_03_53_512.jpg,-0.2862592,1,0,15.11147
/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/center_2019_01_24_12_03_53_592.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/left_2019_01_24_12_03_53_592.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/right_2019_01_24_12_03_53_592.jpg,-0.3555607,1,0,15.9515
/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/center_2019_01_24_12_03_53_670.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/left_2019_01_24_12_03_53_670.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/right_2019_01_24_12_03_53_670.jpg,-0.3807675,1,0,16.76393
/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/center_2019_01_24_12_03_53_773.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/left_2019_01_24_12_03_53_773.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/right_2019_01_24_12_03_53_773.jpg,-0.3836627,1,0,17.57559
/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/center_2019_01_24_12_03_53_849.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/left_2019_01_24_12_03_53_849.jpg,/Users/maksymbondarenko/Documents/dev/git/CarND-Behavioral-Cloning-P3/data8/IMG/right_2019_01_24_12_03_53_849.jpg,-0.3807904,1,0,18.4131
